Unnamed: 0,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,Date,Tests/  1M pop,Country,Tot. Area (Km²),Tot. Area (mi²),Land Area (Km²),Land Area (mi²),% of world landmass
70,63.0,Lithuania,1061559.0,24.0,9135.0,1.0,1035107.0,,17317.0,11.0,400504.0,3446.0,9967630.0,3760578.0,2650558.0,Europe,2.0,290.0,0.0,9.0,0.4,6533.0,2022-05-23,,,,,,,
71,64.0,Tunisia,1041789.0,,28628.0,,,,,29.0,86439.0,2375.0,4607327.0,382277.0,12052313.0,Africa,12.0,421.0,3.0,,,-1128.0,2022-05-23,,,,,,,
72,65.0,Slovenia,1022616.0,102.0,6630.0,1.0,1009445.0,203.0,6541.0,7.0,491766.0,3188.0,2662278.0,1280263.0,2079478.0,Europe,2.0,314.0,1.0,49.0,0.5,3146.0,2022-05-23,,,,,,,
73,66.0,Belarus,982867.0,,6978.0,,,,,,104079.0,739.0,13220483.0,1399963.0,9443450.0,Europe,10.0,1353.0,1.0,,,5014.0,2022-05-23,,,,,,,
74,67.0,Nepal,979076.0,8.0,11952.0,,966991.0,16.0,133.0,,32498.0,397.0,5687735.0,188792.0,30126986.0,Asia,31.0,2521.0,5.0,0.3,,4.0,2022-05-23,,,,,,,
75,68.0,Uruguay,915151.0,1509.0,7224.0,2.0,900835.0,684.0,7092.0,18.0,261735.0,2066.0,6114822.0,1748851.0,3496479.0,South America,4.0,484.0,1.0,432.0,0.6,2028.0,2022-05-23,,,,,,,
76,69.0,Bolivia,907307.0,83.0,21945.0,1.0,866011.0,332.0,19351.0,220.0,75774.0,1833.0,2705422.0,225943.0,11973906.0,South America,13.0,546.0,4.0,7.0,0.08,1616.0,2022-05-23,,,,,,,
77,70.0,UAE,905151.0,321.0,2302.0,,888939.0,355.0,13910.0,,89475.0,228.0,160728161.0,15888173.0,10116214.0,Asia,11.0,4395.0,0.0,32.0,,1375.0,2022-05-23,,,,,,,
78,71.0,Costa Rica,888800.0,1375.0,8490.0,1.0,853453.0,1066.0,26857.0,38.0,171516.0,1638.0,4487906.0,866053.0,5182023.0,North America,6.0,610.0,1.0,265.0,0.2,5183.0,2022-05-23,,,,,,,
79,72.0,Ecuador,874719.0,,35617.0,,,,,759.0,48196.0,1962.0,2470170.0,136103.0,18149286.0,South America,21.0,510.0,7.0,,,21776.0,2022-05-23,,,,,,,
80,73.0,Guatemala,856576.0,80.0,17969.0,15.0,836034.0,158.0,2573.0,5.0,46197.0,969.0,4608728.0,248560.0,18541738.0,North America,22.0,1032.0,4.0,4.0,0.8,139.0,2022-05-23,,,,,,,
81,74.0,Panama,832045.0,1758.0,8229.0,2.0,797202.0,3156.0,26614.0,16.0,187266.0,1852.0,6140979.0,1382135.0,4443110.0,North America,5.0,540.0,1.0,396.0,0.5,5990.0,2022-05-23,,,,,,,
82,75.0,Latvia,827201.0,345.0,5815.0,2.0,818845.0,588.0,2541.0,7.0,447908.0,3149.0,7241076.0,3920852.0,1846812.0,Europe,2.0,318.0,0.0,187.0,1.0,1376.0,2022-05-23,,,,,,,
83,76.0,Azerbaijan,792714.0,2.0,9710.0,,782957.0,,47.0,,76874.0,942.0,6874348.0,666644.0,10311877.0,Asia,13.0,1062.0,2.0,0.2,,5.0,2022-05-23,,,,,,,
84,77.0,Saudi Arabia,763692.0,650.0,9131.0,1.0,748030.0,538.0,6531.0,73.0,21309.0,255.0,42358052.0,1181920.0,35838346.0,Asia,47.0,3925.0,1.0,18.0,0.03,182.0,2022-05-23,,,,,,,
85,78.0,Sri Lanka,663765.0,7.0,16512.0,,646939.0,2.0,314.0,,30754.0,765.0,6486117.0,300521.0,21582910.0,Asia,33.0,1307.0,3.0,0.3,,15.0,2022-05-23,,,,,,,
86,79.0,Paraguay,650283.0,,18885.0,,624673.0,,6725.0,4.0,89103.0,2588.0,2633737.0,360880.0,7298098.0,South America,11.0,386.0,3.0,,,921.0,2022-05-23,,,,,,,
87,80.0,Kuwait,632781.0,,2555.0,,629695.0,,531.0,4.0,144144.0,582.0,8098920.0,1844893.0,4389913.0,Asia,7.0,1718.0,1.0,,,121.0,2022-05-23,,,,,,,
88,81.0,Myanmar,613227.0,5.0,19434.0,,592189.0,3.0,1604.0,,11130.0,353.0,8147519.0,147870.0,55099083.0,Asia,90.0,2835.0,7.0,0.09,,29.0,2022-05-23,,,,,,,
89,82.0,Palestine,582363.0,117.0,5356.0,1.0,576879.0,115.0,128.0,17.0,109355.0,1006.0,3078533.0,578079.0,5325451.0,Asia,9.0,994.0,2.0,22.0,0.2,24.0,2022-05-23,,,,,,,
90,83.0,Bahrain,581866.0,495.0,1483.0,1.0,576076.0,606.0,4307.0,5.0,320891.0,818.0,9819506.0,5415316.0,1813284.0,Asia,3.0,1223.0,0.0,273.0,0.6,2375.0,2022-05-23,,,,,,,
91,84.0,Dominican Republic,581464.0,113.0,4377.0,,576408.0,261.0,679.0,1.0,52605.0,396.0,3324187.0,300737.0,11053480.0,North America,19.0,2525.0,3.0,10.0,,61.0,2022-05-23,,,,,,,
92,85.0,Estonia,575094.0,,2561.0,,516588.0,,55945.0,4.0,432981.0,1928.0,3357306.0,2527671.0,1328221.0,Europe,2.0,519.0,0.0,,,42120.0,2022-05-23,,,,,,,
93,86.0,Venezuela,523377.0,34.0,5716.0,,516556.0,50.0,1105.0,230.0,18505.0,202.0,3359014.0,118761.0,28283717.0,South America,54.0,4948.0,8.0,1.0,,39.0,2022-05-23,,,,,,,
94,87.0,Moldova,517753.0,,11503.0,,504142.0,,2108.0,49.0,128915.0,2864.0,3216305.0,800823.0,4016249.0,Europe,8.0,349.0,1.0,,,525.0,2022-05-23,,,,,,,
95,88.0,Egypt,515645.0,,24613.0,,442182.0,,48850.0,122.0,4865.0,232.0,3693367.0,34849.0,105981201.0,Africa,206.0,4306.0,29.0,,,461.0,2022-05-23,,,,,,,
96,89.0,Libya,501904.0,,6430.0,,490973.0,,4501.0,101.0,71214.0,912.0,2477219.0,351486.0,7047854.0,Africa,14.0,1096.0,3.0,,,639.0,2022-05-23,,,,,,,
97,90.0,Cyprus,477711.0,,1032.0,,124370.0,,352309.0,60.0,390297.0,843.0,9477138.0,7742962.0,1223968.0,Asia,3.0,1186.0,0.0,,,287842.0,2022-05-23,,,,,,,
98,91.0,Ethiopia,471423.0,50.0,7512.0,,455815.0,5.0,8096.0,10.0,3917.0,62.0,4871615.0,40481.0,120343151.0,Africa,255.0,16020.0,25.0,0.4,,67.0,2022-05-23,,,,,,,
99,92.0,Mongolia,469885.0,,2179.0,,313256.0,,154450.0,192.0,139100.0,645.0,4030048.0,1193012.0,3378044.0,Asia,7.0,1550.0,1.0,,,45722.0,2022-05-23,,,,,,,
100,93.0,Honduras,424859.0,88.0,10896.0,,132401.0,,281562.0,105.0,41644.0,1068.0,1372779.0,134556.0,10202266.0,North America,24.0,936.0,7.0,9.0,,27598.0,2022-05-23,,,,,,,
101,94.0,Armenia,422939.0,22.0,8624.0,1.0,412240.0,169.0,2075.0,,142226.0,2900.0,3089295.0,1038869.0,2973709.0,Asia,7.0,345.0,1.0,7.0,0.3,698.0,2022-05-23,,,,,,,
102,95.0,Réunion,411363.0,,770.0,,403795.0,,6798.0,10.0,453350.0,849.0,1603660.0,1767340.0,907386.0,Africa,2.0,1178.0,1.0,,,7492.0,2022-05-23,,,,,,,
103,96.0,Oman,389473.0,,4260.0,,384669.0,,544.0,2.0,72772.0,796.0,25000000.0,4671177.0,5351970.0,Asia,14.0,1256.0,0.0,,,102.0,2022-05-23,,,,,,,
104,97.0,Bosnia and Herzegovina,377745.0,36.0,15785.0,2.0,,,,,116506.0,4869.0,1772985.0,546835.0,3242268.0,Europe,9.0,205.0,2.0,11.0,0.6,52353.0,2022-05-23,,,,,,,
105,98.0,Qatar,367272.0,173.0,677.0,,365538.0,123.0,1057.0,,130804.0,241.0,3514885.0,1251827.0,2807805.0,Asia,8.0,4147.0,1.0,62.0,,376.0,2022-05-23,,,,,,,
106,99.0,Kenya,324274.0,32.0,5651.0,,318324.0,48.0,299.0,,5790.0,101.0,3650765.0,65182.0,56008989.0,Africa,173.0,9911.0,15.0,0.6,,5.0,2022-05-23,,,,,,,
107,100.0,Zambia,321195.0,49.0,3985.0,,316628.0,110.0,582.0,,16594.0,206.0,3468197.0,179175.0,19356502.0,Africa,60.0,4857.0,6.0,3.0,,30.0,2022-05-23,,,,,,,
108,101.0,North Macedonia,311350.0,151.0,9297.0,,301545.0,184.0,508.0,,149457.0,4463.0,2042804.0,980603.0,2083212.0,Europe,7.0,224.0,1.0,72.0,,244.0,2022-05-23,,,,,,,
109,102.0,Botswana,306614.0,,2692.0,,303619.0,,303.0,1.0,125593.0,1103.0,2026898.0,830241.0,2441337.0,Africa,8.0,907.0,1.0,,,124.0,2022-05-23,,,,,,,
110,103.0,Albania,275881.0,17.0,3497.0,,272162.0,37.0,222.0,2.0,96064.0,1218.0,1823510.0,634958.0,2871860.0,Europe,10.0,821.0,2.0,6.0,,77.0,2022-05-23,,,,,,,
111,104.0,Algeria,265855.0,1.0,6875.0,,178386.0,,80594.0,6.0,5863.0,152.0,230861.0,5091.0,45347181.0,Africa,171.0,6596.0,196.0,0.02,,1777.0,2022-05-23,,,,,,,
112,105.0,Nigeria,255937.0,,3143.0,,249996.0,,2798.0,11.0,1186.0,15.0,5152011.0,23875.0,215791441.0,Africa,843.0,68658.0,42.0,,,13.0,2022-05-23,,,,,,,
113,106.0,Zimbabwe,250702.0,60.0,5495.0,1.0,243093.0,60.0,2114.0,12.0,16416.0,360.0,2309583.0,151232.0,15271763.0,Africa,61.0,2779.0,7.0,4.0,0.07,138.0,2022-05-23,,,,,,,
114,107.0,Luxembourg,244182.0,,1073.0,,235939.0,,7170.0,,378447.0,1663.0,4248188.0,6584082.0,645221.0,Europe,3.0,601.0,0.0,,,11112.0,2022-05-23,,,,,,,
115,108.0,Uzbekistan,238940.0,11.0,1637.0,,237161.0,15.0,142.0,23.0,6949.0,48.0,1377915.0,40072.0,34385774.0,Asia,144.0,21005.0,25.0,0.3,,4.0,2022-05-23,,,,,,,
116,109.0,Montenegro,236762.0,41.0,2719.0,,233404.0,42.0,639.0,6.0,376880.0,4328.0,2470598.0,3932721.0,628216.0,Europe,3.0,231.0,0.0,65.0,,1017.0,2022-05-23,,,,,,,
117,110.0,Mozambique,225586.0,9.0,2203.0,2.0,223303.0,24.0,80.0,13.0,6855.0,67.0,1323460.0,40215.0,32909544.0,Africa,146.0,14939.0,25.0,0.3,0.06,2.0,2022-05-23,,,,,,,
118,111.0,Laos,209784.0,56.0,754.0,,,,,,28065.0,101.0,1232128.0,164832.0,7475055.0,Asia,36.0,9914.0,6.0,7.0,,26939.0,2022-05-23,,,,,,,
119,112.0,Kyrgyzstan,200993.0,,2991.0,,196406.0,,1596.0,131.0,29876.0,445.0,1907195.0,283489.0,6727581.0,Asia,33.0,2249.0,4.0,,,237.0,2022-05-23,,,,,,,
120,113.0,Iceland,187495.0,71.0,153.0,,,,,,542790.0,443.0,1925385.0,5573911.0,345428.0,Europe,2.0,2258.0,0.0,206.0,,323242.0,2022-05-23,,,,,,,
121,114.0,Afghanistan,179716.0,,7698.0,,162741.0,,9277.0,1124.0,4428.0,190.0,958454.0,23616.0,40584648.0,Asia,226.0,5272.0,42.0,,,229.0,2022-05-23,,,,,,,
122,115.0,Maldives,179662.0,102.0,298.0,,163687.0,,15677.0,25.0,321668.0,534.0,2213831.0,3963660.0,558532.0,Asia,3.0,1874.0,0.0,183.0,,28068.0,2022-05-23,,,,,,,
123,116.0,Namibia,164953.0,103.0,4033.0,1.0,157953.0,138.0,2967.0,,62771.0,1535.0,1030613.0,392189.0,2627849.0,Africa,16.0,652.0,3.0,39.0,0.4,1129.0,2022-05-23,,,,,,,
124,117.0,Martinique,164411.0,,931.0,,104.0,,163376.0,8.0,438763.0,2485.0,828928.0,2212156.0,374715.0,North America,2.0,402.0,0.0,,,436001.0,2022-05-23,,,,,,,
125,118.0,Uganda,164069.0,,3596.0,,100205.0,,60268.0,2.0,3385.0,74.0,2612795.0,53906.0,48469482.0,Africa,295.0,13479.0,19.0,,,1243.0,2022-05-23,,,,,,,
126,119.0,El Salvador,162089.0,,4131.0,1.0,150662.0,,7296.0,8.0,24754.0,631.0,1950448.0,297867.0,6548050.0,North America,40.0,1585.0,3.0,,0.2,1114.0,2022-05-23,,,,,,,
127,120.0,Ghana,161351.0,,1445.0,,159865.0,,41.0,1.0,4996.0,45.0,2447185.0,75768.0,32298375.0,Africa,200.0,22352.0,13.0,,,1.0,2022-05-23,,,,,,,
128,121.0,Trinidad and Tobago,158668.0,443.0,3895.0,2.0,145462.0,659.0,9311.0,18.0,112686.0,2766.0,738081.0,524186.0,1408052.0,North America,9.0,362.0,2.0,315.0,1.0,6613.0,2022-05-23,,,,,,,
129,122.0,Brunei,146775.0,269.0,222.0,1.0,144943.0,271.0,1610.0,,329539.0,498.0,717784.0,1611567.0,445395.0,Asia,3.0,2006.0,1.0,604.0,2.0,3615.0,2022-05-23,,,,,,,
130,123.0,Guadeloupe,140130.0,,854.0,,2250.0,,137026.0,19.0,350104.0,2134.0,938039.0,2343615.0,400253.0,North America,3.0,469.0,0.0,,,342348.0,2022-05-23,,,,,,,
131,124.0,Cambodia,136262.0,,3056.0,,133201.0,,5.0,,7942.0,178.0,2964585.0,172800.0,17156191.0,Asia,126.0,5614.0,6.0,,,0.3,2022-05-23,,,,,,,
132,125.0,Jamaica,135093.0,433.0,3037.0,5.0,86163.0,118.0,45893.0,,45248.0,1017.0,1055693.0,353596.0,2985591.0,North America,22.0,983.0,3.0,145.0,2.0,15371.0,2022-05-23,,,,,,,
133,126.0,Rwanda,129988.0,10.0,1459.0,,45522.0,,83007.0,,9587.0,108.0,5390797.0,397588.0,13558755.0,Africa,104.0,9293.0,3.0,0.7,,6122.0,2022-05-23,,,,,,,
134,127.0,Cameroon,119780.0,,1927.0,,117791.0,,62.0,13.0,4310.0,69.0,1751774.0,63027.0,27794163.0,Africa,232.0,14424.0,16.0,,,2.0,2022-05-23,,,,,,,
135,128.0,Angola,99194.0,,1900.0,,97149.0,,145.0,,2851.0,55.0,1499795.0,43101.0,34797342.0,Africa,351.0,18314.0,23.0,,,4.0,2022-05-23,,,,,,,
136,129.0,Malta,94113.0,67.0,718.0,1.0,91240.0,142.0,2155.0,4.0,212078.0,1618.0,1914941.0,4315214.0,443765.0,Europe,5.0,618.0,0.0,151.0,2.0,4856.0,2022-05-23,,,,,,,
137,130.0,DRC,87633.0,,1338.0,,50930.0,,35365.0,,925.0,14.0,846704.0,8940.0,94704467.0,Africa,1081.0,70781.0,112.0,,,373.0,2022-05-23,,,,,,,
138,131.0,Senegal,86075.0,2.0,1966.0,,84092.0,6.0,17.0,,4897.0,112.0,1088831.0,61945.0,17577446.0,Africa,204.0,8941.0,16.0,0.1,,1.0,2022-05-23,,,,,,,
139,132.0,Malawi,85935.0,6.0,2638.0,,82848.0,49.0,449.0,67.0,4283.0,131.0,581687.0,28992.0,20063762.0,Africa,233.0,7606.0,34.0,0.3,,22.0,2022-05-23,,,,,,,
140,133.0,French Guiana,82313.0,,397.0,,11254.0,,70662.0,1.0,262723.0,1267.0,635980.0,2029894.0,313307.0,South America,4.0,789.0,0.0,,,225536.0,2022-05-23,,,,,,,
141,134.0,Ivory Coast,82070.0,26.0,799.0,,81235.0,22.0,36.0,,2972.0,29.0,1515956.0,54902.0,27612248.0,Africa,336.0,34559.0,18.0,0.9,,1.0,2022-05-23,,,,,,,
142,135.0,Suriname,80240.0,,1339.0,,49466.0,,29435.0,,134503.0,2245.0,236652.0,396691.0,596565.0,South America,7.0,446.0,3.0,,,49341.0,2022-05-23,,,,,,,
143,136.0,Barbados,79049.0,130.0,440.0,,74772.0,575.0,3837.0,,274438.0,1528.0,680193.0,2361453.0,288040.0,North America,4.0,655.0,0.0,451.0,,13321.0,2022-05-23,,,,,,,
144,137.0,Channel Islands,75767.0,,176.0,,74979.0,,612.0,,428326.0,995.0,1252808.0,7082373.0,176891.0,Europe,2.0,1005.0,0.0,,,3460.0,2022-05-23,,,,,,,
145,138.0,French Polynesia,72876.0,18.0,649.0,,,,,7.0,256626.0,2285.0,,,283977.0,Australia/Oceania,4.0,438.0,,63.0,,136374.0,2022-05-23,,,,,,,
146,139.0,Eswatini,72202.0,52.0,1404.0,,70383.0,84.0,415.0,11.0,61040.0,1187.0,1024835.0,866401.0,1182864.0,Africa,16.0,842.0,1.0,44.0,,351.0,2022-05-23,,,,,,,
147,140.0,Fiji,64898.0,3.0,862.0,,63010.0,79.0,1026.0,,71417.0,949.0,526353.0,579224.0,908721.0,Australia/Oceania,14.0,1054.0,2.0,3.0,,1129.0,2022-05-23,,,,,,,
148,141.0,Madagascar,64314.0,,1393.0,,59370.0,,3551.0,6.0,2215.0,48.0,435827.0,15010.0,29035805.0,Africa,451.0,20844.0,67.0,,,122.0,2022-05-23,,,,,,,
149,142.0,Guyana,64297.0,21.0,1231.0,,62515.0,59.0,551.0,,81007.0,1551.0,620491.0,781747.0,793724.0,South America,12.0,645.0,1.0,26.0,,694.0,2022-05-23,,,,,,,
150,143.0,Sudan,62229.0,18.0,4939.0,2.0,,,,,1359.0,108.0,562941.0,12296.0,45783425.0,Africa,736.0,9270.0,81.0,0.4,0.04,370.0,2022-05-23,,,,,,,
151,144.0,New Caledonia,61514.0,,312.0,,60620.0,,582.0,9.0,211617.0,1073.0,98964.0,340451.0,290685.0,Australia/Oceania,5.0,932.0,3.0,,,2002.0,2022-05-23,,,,,,,
152,145.0,Bhutan,59614.0,40.0,21.0,,59564.0,55.0,29.0,,75685.0,27.0,2303734.0,2924767.0,787664.0,Asia,13.0,37508.0,0.0,51.0,,37.0,2022-05-23,,,,,,,
153,146.0,Mauritania,59047.0,22.0,982.0,,57797.0,21.0,268.0,,12098.0,201.0,825510.0,169143.0,4880531.0,Africa,83.0,4970.0,6.0,5.0,,55.0,2022-05-23,,,,,,,
154,147.0,Belize,58617.0,198.0,677.0,,56972.0,86.0,968.0,6.0,142528.0,1646.0,557357.0,1355219.0,411267.0,North America,7.0,607.0,1.0,481.0,,2354.0,2022-05-23,,,,,,,
155,148.0,Cabo Verde,56172.0,,401.0,,55669.0,,102.0,23.0,98999.0,707.0,400982.0,706703.0,567398.0,Africa,10.0,1415.0,1.0,,,180.0,2022-05-23,,,,,,,
156,149.0,Syria,55880.0,1.0,3150.0,,52610.0,9.0,120.0,,3053.0,172.0,146269.0,7991.0,18303792.0,Asia,328.0,5811.0,125.0,0.05,,7.0,2022-05-23,,,,,,,
157,150.0,Gabon,47622.0,,304.0,,47303.0,,15.0,,20483.0,131.0,1595381.0,686200.0,2324950.0,Africa,49.0,7648.0,1.0,,,6.0,2022-05-23,,,,,,,
158,151.0,Papua New Guinea,44403.0,9.0,651.0,,43733.0,7.0,19.0,7.0,4791.0,70.0,249149.0,26885.0,9267243.0,Australia/Oceania,209.0,14235.0,37.0,1.0,,2.0,2022-05-23,,,,,,,
159,152.0,Seychelles,43729.0,,167.0,,43040.0,,522.0,,439496.0,1678.0,,,99498.0,Africa,2.0,596.0,,,,5246.0,2022-05-23,,,,,,,
